_id,description
87w7s,培育人員職涯發展
87w7s,部門人力成本控制
87w7s,危機與議題管理
87w7s,預算編製與成本控管
87w7s,部門績效目標管理
87w7s,協商談判能力
8u1vm,AI
8u1vm,軟體程式設計
8t0i5,AI
8t0i5,語言模型
8t0i5,提示工程
8t0i5,自然語言處理
8t0i5,人工智慧
8t0i5,生成式AI
8dl4z,軟體工程系統開發
8dl4z,軟體程式設計
8dl4z,Machine Learning
8dl4z,機器學習
8dl4z,深度學習
8dl4z,人工智慧
8dl4z,AI
8dl4z,演算法設計
8dl4z,生成式AI
8dl4z,資料庫軟體應用
8swgp,AI
8swgp,語言模型
8swgp,提示工程
8swgp,自然語言處理
8swgp,人工智慧
8swgp,生成式AI
8w18m,軟體程式設計
8w18m,Machine Learning
8w18m,AI
8w18m,數據分析
8jygz,系統架構規劃
8jygz,資料庫軟體應用
8jygz,資料庫程式設計
8jygz,資料庫系統管理維護
8jygz,Machine Learning
8jygz,模組化系統設計
8jygz,結構化程式設計
8jygz,軟體程式設計
7kabt,系統架構規劃
7kabt,系統整合分析
7kabt,軟體工程系統開發
7kabt,軟體程式設計
7kabt,資料庫系統管理維護
7kabt,資料庫程式設計
7kabt,資料庫軟體應用
5bdsg,伺服器網站管理維護
5bdsg,資料備份與復原
5bdsg,系統架構規劃
5bdsg,軟體工程系統開發
5bdsg,軟體品質與保證
5bdsg,軟體程式設計
5bdsg,資料庫系統管理維護
5bdsg,資料庫程式設計
5bdsg,資料庫軟體應用
87w15,專案規劃執行╱範圍管理
87w15,專案人力資源管理
87w15,專案管理架構及專案說明
87w15,專案時間╱進度控管
87w15,專案溝通╱整合管理
87w15,專案成本╱品質╱風險管理
87w15,規劃、組織、指導及協調組織內部行政作業
87w15,專案採購管理
87w15,工作任務╱業績項目分配
87w15,督導人員工作績效
87w15,業績目標達成
87w15,培育人員職涯發展
87w15,部門人力成本控制
87w15,危機與議題管理
87w15,預算編製與成本控管
87w15,部門績效目標管理
87w15,協商談判能力
7p7cw,軟體工程系統開發
7p7cw,軟體程式設計
7p7cw,網路程式設計
8u3r5,軟體工程系統開發
8u3r5,軟體程式設計
8hztb,專案溝通╱整合管理
8hztb,部門績效目標管理
8hztb,協商談判能力
8hztb,危機與議題管理
8hztb,督導人員工作績效
8hztb,業績目標達成
8hztb,培育人員職涯發展
8hztb,工作任務╱業績項目分配
8hztb,專案管理架構及專案說明
8hztb,規劃、組織、指導及協調組織內部行政作業
8hztb,專案規劃執行╱範圍管理
8hztb,專案採購管理
8hztb,專案時間╱進度控管
8hztb,專案成本╱品質╱風險管理
8hztb,專案人力資源管理
8hztb,預算編製與成本控管
8hztb,部門人力成本控制
6e6r8,軟體工程系統開發
6e6r8,軟體程式設計
6e6r8,Machine Learning
6e6r8,資料庫程式設計
8pymw,AI
8pymw,演算法設計
89kkk,資料庫系統管理維護
89kkk,資料庫程式設計
89kkk,資料庫軟體應用
8cy3h,系統架構規劃
8cy3h,軟體工程系統開發
8cy3h,軟體程式設計
8cy3h,網路程式設計
8li23,深度學習
8li23,AI
8li23,自然語言處理
8li23,機器學習
8li23,語言模型
8li23,人工智慧
8li23,生成式AI
8li23,模組化系統設計
8li23,系統架構規劃
8li23,軟體工程系統開發
4owz9,資料庫系統管理維護
4owz9,資料庫程式設計
8qlb0,系統架構規劃
8qlb0,資料庫程式設計
8qlb0,系統整合分析
6i40b,軟體工程系統開發
6i40b,軟體程式設計
6i40b,資料庫程式設計
6i40b,資料庫軟體應用
8u8ct,軟體工程系統開發
8u8ct,軟體程式設計
8u8ct,資料庫程式設計
8si6i,AI
8si6i,深度學習
8si6i,機器學習
8si6i,Machine Learning
8si6i,人工智慧
8pwzb,軟體程式設計
8pwzb,網路程式設計
8q1t4,軟體程式設計
8q1t4,軟體工程系統開發
8q1t4,資料庫程式設計
8q1t4,資料庫軟體應用
8q1t4,資料庫系統管理維護
8q1t4,系統架構規劃
8q1t4,系統整合分析
8q1t4,結構化程式設計
84ofv,系統架構規劃
84ofv,系統整合分析
84ofv,軟體工程系統開發
84ofv,軟體程式設計
84ofv,網路程式設計
8khvm,系統架構規劃
8khvm,資料庫程式設計
8khvm,模組化系統設計
8khvm,軟體程式設計
8khvm,軟體工程系統開發
788ys,軟體工程系統開發
788ys,軟體程式設計
788ys,網路程式設計
788ys,模組化系統設計
788ys,資料庫程式設計
788ys,資料庫軟體應用
788ys,網頁語法撰寫
8k864,工程管理
8k864,電腦輔助設計軟體操作
8k864,竣工圖說製作
8k864,施工圖與裝配圖繪製
8k864,工程圖識圖與繪圖
8k864,工程驗收資料管理
8k864,工程管理-品質管理
8k864,工程計畫書製作
8k864,工程分包管理
8k864,標單製作與管理
8k864,流路系統設計與製作
8k864,電動機及電氣相關知識
8k864,電工圖識圖與繪圖
8k864,硬體工程技術開發
8k864,自動化系統設計整合
8k864,專案管理架構及專案說明
8k864,專案溝通╱整合管理
8k864,專案規劃執行╱範圍管理
8k864,專案時間╱進度控管
8ls5g,軟體整合測試
8ls5g,資料庫軟體應用
8ls5g,模組化系統設計
8ls5g,網路程式設計
8ls5g,結構化程式設計
8ls5g,軟體程式設計
8ls5g,韌體整合測試
8ls5g,問題追蹤處理(Bug tracking)
8ls5g,資料通訊與網路應用
8ls5g,網路資料傳輸
8ls5g,韌體工程開發
8ls5g,軟體品質與保證
8ls5g,軟體工程系統開發
8ls5g,軟硬體設備成本控制
8ls5g,系統整合分析
8ls5g,系統維護操作
8ls5g,系統架構規劃
83ojx,系統架構規劃
83ojx,系統整合分析
83ojx,軟體工程系統開發
83ojx,問題追蹤處理(Bug tracking)
83ojx,軟體整合測試
83ojx,軟體程式設計
83ojx,資料庫程式設計
88t8t,系統架構規劃
88t8t,系統維護操作
88t8t,軟體工程系統開發
88t8t,軟體程式設計
88t8t,資料庫程式設計
88t8t,資料庫軟體應用
87j13,系統架構規劃
87j13,軟體工程系統開發
87j13,軟體程式設計
87j13,資料庫程式設計
8q544,伺服器網站管理維護
8q544,系統架構規劃
8q544,軟體工程系統開發
8q544,軟體程式設計
8q544,網路程式設計
8q544,資料庫系統管理維護
8q544,資料庫程式設計
8q544,資料庫軟體應用
7rle7,系統架構規劃
7rle7,網頁語法撰寫
7rle7,資料庫程式設計
7rle7,網路程式設計
7rle7,軟體程式設計
7rle7,軟體工程系統開發
7cgiy,伺服器網站管理維護
7cgiy,資料備份與復原
7cgiy,資訊設備操作檢修
7cgiy,資訊設備環境設定
7cgiy,安裝與維護網路安全系統
7cgiy,規劃與管理防火牆
7cgiy,設計網路安全系統
7cgiy,網路系統危機管理
7cgiy,網路系統配置
8cxjq,系統架構規劃
8cxjq,軟體工程系統開發
8cxjq,軟體程式設計
8cxjq,網路程式設計
7s6ed,伺服器網站管理維護
7s6ed,軟體工程系統開發
7s6ed,軟體程式設計
7s6ed,資料庫程式設計
8gcgt,軟體工程系統開發
8gcgt,軟體程式設計
8gcgt,資料庫程式設計
8vw4w,工廠設備設計與改善
8vw4w,整理分析生產紀錄報告
8vw4w,協助產線自動化系統推展
8vw4w,生產成本控制
8vw4w,協助改善產品良率
8vw4w,建立標準生產流程
8vw4w,提出生產標準改良方案
8vw4w,新技術製程開發
8vw4w,標準作業流程規劃
8vw4w,提出製程計畫與產能分配掌握
8im9r,伺服器網站管理維護
8im9r,網路配線工具使用
8im9r,網路系統配置
8im9r,硬體整合測試
8im9r,使用者測試(Usability test)
8im9r,功能測試(function test)
8im9r,系統架構規劃
8im9r,資訊設備環境設定
8im9r,資訊設備操作檢修
8im9r,電腦設備裝配
8kzd3,Machine Learning
8kzd3,機器學習
8kzd3,深度學習
8daq4,系統架構規劃與維護
8daq4,企業資源規劃管理(ERP)
8daq4,資料庫軟體應用
8daq4,資料庫程式設計
8daq4,資料庫系統管理維護
8daq4,軟體程式設計
8daq4,軟體工程系統開發
8daq4,系統整合分析
8daq4,系統架構規劃
8daq4,專案管理架構及專案說明
8daq4,專案規劃執行╱範圍管理
72r0i,軟體工程系統開發
72r0i,軟體程式設計
72r0i,資料庫程式設計
7bdqy,系統整合分析
7bdqy,軟體工程系統開發
7bdqy,功能測試(function test)
7bdqy,軟體整合測試
7bdqy,軟體程式設計
7bdqy,資料庫程式設計
6y1ic,資料庫程式設計
6y1ic,網路程式設計
6y1ic,軟體程式設計
6y1ic,測試計劃及測試報告書撰寫
6y1ic,軟體整合測試
6y1ic,功能測試(function test)
6y1ic,軟體品質與保證
6y1ic,軟體工程系統開發
6y1ic,系統整合分析
6y1ic,系統架構規劃
8qvvg,軟體工程系統開發
8qvvg,軟體程式設計
8qvvg,系統維護操作
8mz3e,軟體程式設計
8udst,軟體工程系統開發
8udst,系統維護操作
8e4a0,軟體工程系統開發
8e4a0,模組化系統設計
8tglm,軟體程式設計
8tglm,軟體工程系統開發
8tglm,系統架構規劃
8tglm,模組化系統設計
8urv6,網路程式設計
7yyv3,系統架構規劃
7yyv3,系統整合分析
7yyv3,軟體工程系統開發
7yyv3,軟體程式設計
8a80w,軟體工程系統開發
8a80w,軟體品質與保證
8a80w,模組化系統設計
83xpq,系統架構規劃
83xpq,系統整合分析
83xpq,軟體工程系統開發
83xpq,軟體程式設計
5icpr,軟體工程系統開發
5icpr,軟體程式設計
8kpq5,軟體工程系統開發
8kpq5,軟體程式設計
8kpq5,資料庫軟體應用
59at4,軟體程式設計
59at4,網頁語法撰寫
59at4,資料庫程式設計
59at4,系統架構規劃
8rd09,軟體工程系統開發
8k527,伺服器網站管理維護
8k527,系統整合分析
8k527,軟體工程系統開發
8k527,軟體程式設計
8k527,網路程式設計
8k527,資料庫系統管理維護
8k527,資料庫程式設計
8k527,資料庫軟體應用
8k527,系統架構規劃
8um5o,伺服器網站管理維護
8um5o,系統整合分析
8um5o,軟體工程系統開發
8um5o,軟體程式設計
8um5o,網路程式設計
8um5o,資料庫系統管理維護
8um5o,資料庫程式設計
8um5o,資料庫軟體應用
8um5o,系統架構規劃
8b4gc,系統架構規劃
8b4gc,軟體程式設計
8b4gc,模組化系統設計
8b4gc,結構化程式設計
8b4gc,系統整合分析
8b4gc,軟體工程系統開發
8ja37,軟體程式設計
74uqq,軟體工程系統開發
74uqq,軟體程式設計
8pfub,軟體程式設計
8pfub,網路程式設計
8pfub,軟體工程系統開發
8pfub,資料庫程式設計
8pfub,系統架構規劃
8pfub,系統整合分析
8te4c,系統架構規劃
8te4c,軟體程式設計
8te3z,系統架構規劃
8te3z,軟體程式設計
7qcxb,軟體工程系統開發
7qcxb,軟體程式設計
8ugop,系統架構規劃
8ugop,軟體程式設計
8vnuu,軟體程式設計
8vnuu,軟體工程系統開發
8u7ts,軟體工程系統開發
8u7ts,軟體程式設計
8u7ts,網路程式設計
8u7ts,資料庫程式設計
8u7ts,網頁語法撰寫
8tgfn,軟體工程系統開發
8tgfn,軟體程式設計
8g2d3,軟體工程系統開發
8g2d3,軟體程式設計
8g2d3,網路程式設計
8g2d3,資料庫程式設計
8g2d3,網頁語法撰寫
8t66m,系統架構規劃
8t66m,系統整合分析
8t66m,軟體工程系統開發
8t66m,軟體程式設計
8t66m,網路程式設計
8t66m,資料庫系統管理維護
8t66m,資料庫程式設計
8qfha,軟體程式設計
7ds5k,系統架構規劃
7ds5k,系統整合分析
7ds5k,軟體工程系統開發
7ds5k,軟體程式設計
7ds5k,資料庫程式設計
7ds5k,資料庫軟體應用
8da01,系統架構規劃
8da01,軟體程式設計
7rewd,系統架構規劃
7rewd,系統整合分析
7rewd,軟體工程系統開發
7rewd,軟體程式設計
7rewd,網路程式設計
7rewd,資料庫系統管理維護
7rewd,資料庫程式設計
7rewd,資料庫軟體應用
71gfq,軟體工程系統開發
71gfq,軟體程式設計
71gfq,模組化系統設計
71gfq,資料庫系統管理維護
71gfq,資料庫程式設計
7bmis,伺服器網站管理維護
7bmis,系統架構規劃
7bmis,系統整合分析
7bmis,軟體程式設計
7bmis,網路程式設計
7bmis,資料庫程式設計
7ryab,伺服器網站管理維護
7ryab,軟體程式設計
7ryab,網路程式設計
7ryab,資料庫系統管理維護
8ukdn,伺服器網站管理維護
8ukdn,軟體程式設計
8ukdn,網路程式設計
8ukdn,資料庫系統管理維護
8js8t,伺服器網站管理維護
8js8t,報表開發
8js8t,系統導入
8js8t,資料庫程式設計
8js8t,資料庫系統管理維護
8js8t,軟體程式設計
8js8t,軟體工程系統開發
8js8t,系統架構規劃
8js8t,資訊設備環境設定
8js8t,資料備份與復原
8tk5t,系統維護操作
8tk5t,簡報軟體操作
8tk5t,文書處理軟體操作
8tk5t,問題追蹤處理(Bug tracking)
8tk5t,使用者測試(Usability test)
8tk5t,功能測試(function test)
8tk5t,系統整合分析
8v1mw,系統架構規劃
8v1mw,軟體工程系統開發
8v1mw,軟體程式設計
8j1l5,專案規劃執行╱範圍管理
8j1l5,專案溝通╱整合管理
8j1l5,專案管理架構及專案說明
8v7ve,Machine Learning
8v7ve,機器學習
8v7ve,AI
8p45q,伺服器網站管理維護
8p45q,資訊設備環境設定
8gclj,系統架構規劃
8gclj,系統整合分析
8gclj,軟體工程系統開發
8gclj,軟體程式設計
8gclj,結構化程式設計
8qbo2,系統整合分析
8qbo2,軟體程式設計
8qbo2,資料庫程式設計
52mgi,資訊設備環境設定
52mgi,軟體工程系統開發
52mgi,軟體品質與保證
52mgi,軟體程式設計
6g0ga,軟體程式設計
6g0ga,結構化程式設計
6g0ga,模組化系統設計
6g0ga,資料庫程式設計
8k4om,系統架構規劃
8k4om,系統維護操作
8k4om,系統整合分析
8k4om,資料庫系統管理維護
8k4om,資料庫程式設計
8k4om,報表開發
8qln9,軟體工程系統開發
8qln9,系統架構規劃
8qln9,資料庫程式設計
8qln9,軟體程式設計
8qln9,資料庫軟體應用
8qln9,系統整合分析
8v5jr,軟體工程系統開發
8v5jr,軟體程式設計
8jsgy,伺服器網站管理維護
8jsgy,軟體程式設計
8jsgy,軟體工程系統開發
8jsgy,資料備份與復原
86yd2,軟體程式設計
8drrw,系統架構規劃與維護
8drrw,工作任務╱業績項目分配
8drrw,資料庫軟體應用
8drrw,演算法設計
8drrw,AI
8drrw,軟體程式設計
8drrw,軟體品質與保證
8drrw,軟體工程系統開發
8drrw,系統整合分析
8drrw,系統維護操作
8drrw,系統架構規劃
8iz0g,系統架構規劃
8iz0g,軟體工程系統開發
8iz0g,軟體程式設計
8rf8o,軟體程式設計
8rf8o,軟體工程系統開發
8rf8o,資料庫程式設計
8rf8o,資料庫軟體應用
8rf8o,系統架構規劃
8rbxn,軟體工程系統開發
8rbxn,軟體程式設計
4qswu,系統架構規劃與維護
4qswu,系統架構規劃
4qswu,資料庫軟體應用
4qswu,資料庫程式設計
4qswu,資料庫系統管理維護
4qswu,網路程式設計
4qswu,軟體程式設計
4qswu,軟體工程系統開發
4qswu,系統整合分析
4qswu,模組化系統設計
8kuws,系統架構規劃
8kuws,系統維護操作
8kuws,軟體工程系統開發
8kuws,軟體品質與保證
8q54a,軟體程式設計
8q54a,軟體工程系統開發
8q54a,系統架構規劃
8q54a,系統整合分析
8q54a,結構化程式設計
8q54a,資料庫程式設計
8q54a,資料庫軟體應用
8q54a,資料庫系統管理維護
7ibvb,軟體程式設計
7ibvb,資料庫程式設計
7ibvb,系統架構規劃
7ibvb,模組化系統設計
7ibvb,結構化程式設計
7ibvb,資料庫軟體應用
7ibvb,軟體品質與保證
7ibvb,測試環境建置規劃
85b8d,軟體工程系統開發
85b8d,軟體程式設計
85b8d,網路程式設計
8kafo,伺服器網站管理維護
8kafo,系統架構規劃
8kafo,軟體工程系統開發
8kafo,軟體程式設計
8kafo,韌體程式設計
8kafo,網路程式設計
8kafo,資料庫系統管理維護
8kafo,資料庫程式設計
8kafo,資料庫軟體應用
8voqb,軟體程式設計
8voqb,資料庫程式設計
8voqb,軟體工程系統開發
8voqb,網路程式設計
8voqb,網路系統配置
8voqb,網路應用軟體操作
8voqb,網路資料傳輸
7d2zh,軟體程式設計
7d2zh,網路程式設計
7d2zh,網頁軟體操作
7d2zh,網頁語法撰寫
8mv55,軟體程式設計
8mv55,網路程式設計
8g1qh,系統架構規劃
8g1qh,軟體工程系統開發
8g1qh,軟體程式設計
8g1qh,資料庫程式設計
8g1qh,資料庫軟體應用
8usca,軟體工程系統開發
8usca,軟體程式設計
7kxuy,軟體程式設計
6f7w2,系統架構規劃
6f7w2,軟體程式設計
6f7w2,結構化程式設計
6f7w2,網路程式設計
6f7w2,資料庫程式設計
7avjr,資料庫軟體應用
7avjr,系統架構規劃
7avjr,資料庫程式設計
7avjr,資料庫系統管理維護
7avjr,模組化系統設計
7avjr,結構化程式設計
7avjr,軟體程式設計
7avjr,軟體工程系統開發
7avjr,系統整合分析
7avjr,軟體品質與保證
8vw29,伺服器網站管理維護
8vw29,軟體工程系統開發
8vqx4,軟體程式設計
8vqx4,軟體工程系統開發
8vqx4,資料庫程式設計
8vqx4,資料庫軟體應用
8vqx4,模組化系統設計
81unx,軟體程式設計
8tc51,伺服器網站管理維護
8tc51,軟體工程系統開發
8aama,系統架構規劃
8aama,軟體程式設計
8aama,結構化程式設計
8aama,網路程式設計
8aama,資料庫程式設計
8t9j8,系統架構規劃
8t9j8,軟體工程系統開發
7dspd,軟體程式設計
7dspd,網路程式設計
7dspd,資料庫軟體應用
8w0dc,系統架構規劃
8w0dc,軟體程式設計
8w0dc,軟體工程系統開發
8w0dc,模組化系統設計
7vm6m,軟體程式設計
8re3s,伺服器網站管理維護
8re3s,軟體工程系統開發
8uijg,軟體工程系統開發
8uijg,軟體程式設計
8uijg,系統架構規劃
7dspg,軟體程式設計
7dspg,網路程式設計
7dspg,資料庫程式設計
8ikjk,軟體工程系統開發
8ikjk,軟體程式設計
8w59x,網頁語法撰寫
8jn9a,軟體工程系統開發
8jn9a,軟體程式設計
8jn9a,資料庫系統管理維護
8jn9a,資料庫程式設計
8jn9a,資料庫軟體應用
6txcg,軟體工程系統開發
6txcg,軟體程式設計
8k4vx,伺服器網站管理維護
8k4vx,資料庫程式設計
8k4vx,生成式AI
8k4vx,語言模型
8k4vx,AI
8k4vx,網路程式設計
8k4vx,軟體程式設計
8k4vx,壓力測試(stress test)
8k4vx,功能測試(function test)
8k4vx,資料通訊與網路應用
8k4vx,系統架構規劃
8vih9,軟體程式設計
8mu2y,軟體工程系統開發
8mu2y,軟體程式設計
8mu2y,系統架構規劃
8mu2y,資料庫軟體應用
8mu2y,資料庫系統管理維護
8dbou,軟體程式設計
8v39x,軟體工程系統開發
8v39x,軟體品質與保證
8v39x,軟體整合測試
8v39x,軟體程式設計
8v39x,資料庫程式設計
8v39x,資料庫軟體應用
8v39x,功能測試(function test)
8v39x,問題追蹤處理(Bug tracking)
8v39x,測試計劃及測試報告書撰寫
80c2q,系統架構規劃
80c2q,軟體工程系統開發
80c2q,軟體程式設計
8kjv4,系統架構規劃
8kjv4,軟體工程系統開發
8kjv4,軟體程式設計
8kjv4,資料庫系統管理維護
8kjv4,資料庫程式設計
8kjv4,資料庫軟體應用
