_id,salaryMin,salaryMax
8v59b,40000,9999999
8st5v,0,0
8uoqr,0,0
8q5i3,0,0
7qvoz,34500,9999999
6zho5,0,0
7q848,0,0
8nh2b,0,0
7axyc,0,0
8ovxi,0,0
8s3wn,35000,9999999
8rwky,45000,9999999
7gea8,0,0
6rieu,55000,9999999
8k76c,0,0
89tih,76923,9999999
8r7hz,55000,9999999
8pkjx,50000,9999999
8mxyn,0,0
8vmon,0,0
8ur1p,0,0
8u9xv,36000,9999999
8nedu,50000,9999999
7su34,38000,9999999
8lqd6,0,0
8s4v6,30000,9999999
7rwg1,0,0
81o7l,35000,9999999
8uaum,0,0
8ooog,0,0
3mv6o,0,0
8u6dk,42461,9999999
8mnlb,0,0
7y7hm,0,0
8ly5z,0,0
8mw5h,50000,9999999
8ncdf,28590,9999999
8ulm3,0,0
6sdbn,0,0
7xtsl,0,0
8nawe,55500,9999999
8tugf,56000,9999999
8pab6,0,0
8pt0i,0,0
8shhq,42000,9999999
81hbx,0,0
7astx,0,0
7kk28,40000,9999999
31pzq,0,0
8t7wh,0,0
8um8h,0,0
8g3oj,0,0
8rd3q,50000,9999999
8piq7,0,0
81sk7,45000,9999999
8nngu,45000,9999999
8lrzs,0,0
8oool,0,0
7kbmp,0,0
891fp,0,0
pmh1,30000,9999999
8iupv,0,0
6yykg,0,0
811gp,0,0
82r10,0,0
78nvl,0,0
8k0hf,0,0
8vqdz,0,0
7kban,37000,9999999
86lhx,0,0
bzus,0,0
8vcvk,40000,9999999
8w7wo,0,0
8uz58,0,0
8qvxt,0,0
8ecfc,0,0
8w2bd,0,0
8t0h4,0,0
8jufi,0,0
8risa,0,0
8siu2,0,0
7qqpj,0,0
8qgp5,0,0
8qgp3,0,0
8tehf,0,0
8qscm,0,0
8v8w3,0,0
8vgyw,0,0
8doje,0,0
8sr55,0,0
8w8ba,0,0
8w40k,0,0
8w97j,0,0
8rn17,0,0
8njq5,0,0
8qv6l,0,0
8uwud,0,0
8rd2j,0,0
8uw55,0,0
8kkn4,0,0
8v22p,0,0
8varj,0,0
7f0ah,0,0
8qy76,0,0
7zdbr,0,0
8v24i,0,0
8e922,42000,9999999
8sywh,0,0
8j3y3,0,0
8r6jg,0,0
8qrm0,40000,9999999
8jiiw,0,0
39tgk,0,0
85dre,0,0
8221m,0,0
8ncuw,0,0
7zf83,0,0
8vmcq,0,0
8v228,0,0
8psag,0,0
8uf4e,0,0
8fnyh,0,0
8iyam,0,0
8ryu6,0,0
8vdug,0,0
7azcg,0,0
80gkt,0,0
8p0tk,35000,9999999
8hmoh,0,0
8vmc0,0,0
8iuas,0,0
8v26x,0,0
8t3xm,0,0
8uw78,0,0
6zown,0,0
8v3x2,0,0
8cdcz,40000,9999999
8qnnh,0,0
8vfv5,0,0
8uabd,0,0
8az1c,0,0
80vs9,0,0
8mpg1,0,0
8vfv6,0,0
8qnmv,0,0
851pm,0,0
8voe7,0,0
8ug8q,0,0
8qp88,0,0
75fag,0,0
8ug8o,0,0
8rsos,0,0
8v23o,0,0
87l4c,0,0
8v21k,0,0
8ivxf,0,0
8t0yt,0,0
8on61,0,0
8lnqg,0,0
8qgp7,0,0
8qnne,0,0
8v3wz,0,0
8nn23,0,0
8vivw,0,0
8w3uz,0,0
8vp7k,0,0
84qpk,0,0
8lpuh,0,0
8upy8,0,0
7u4r2,0,0
8m1v8,0,0
8vfv7,0,0
8qssk,0,0
8ndn0,0,0
8ilc8,0,0
8l1x3,0,0
8tynq,0,0
8v23d,0,0
8qwv3,0,0
7ie7q,0,0
8pge2,0,0
8dz18,45000,9999999
7jqn0,0,0
8f2xb,0,0
8oaou,0,0
732n2,0,0
812sn,76923,9999999
7rlux,0,0
8vvnv,0,0
8up9b,80000,9999999
7ibtd,0,0
7ouq6,0,0
8jpkv,0,0
8oi9t,50000,9999999
8v3wt,0,0
8ug8n,0,0
8aqkb,0,0
6drxh,0,0
8v3wu,0,0
8jgbw,0,0
8m2nb,0,0
8a691,0,0
8ohw9,0,0
7qur1,0,0
7pi3p,0,0
8u08p,0,0
8ta5b,0,0
6bl7u,34000,9999999
8v3ww,0,0
7iuxw,0,0
864eg,0,0
8oah1,0,0
8jpkk,0,0
8u4eo,0,0
7qsz7,0,0
8w4qr,0,0
8qhta,0,0
8g0yz,0,0
7qur9,0,0
8u85v,0,0
8cs1a,0,0
87tiy,0,0
8taxk,0,0
8us8r,0,0
8vmsq,0,0
8p8ej,0,0
8hwr3,50000,9999999
8jjx9,0,0
8prnj,0,0
7p8iy,40000,9999999
8iqyf,0,0
8peek,0,0
75fai,0,0
7p60e,0,0
79xq5,0,0
8tqbl,50000,9999999
8roeh,0,0
8rfhl,0,0
81r25,55000,9999999
8vrkj,0,0
6mx07,0,0
7vefc,0,0
8v3x1,0,0
7ie7u,0,0
5tap3,0,0
8as0o,0,0
84e6k,0,0
75boz,0,0
8rfi0,0,0
8urug,0,0
8otu9,0,0
7ibv0,0,0
8uksq,60000,9999999
88vru,0,0
7x92h,0,0
884ay,0,0
8tnjo,0,0
8bpow,38000,9999999
8sl22,0,0
8d1i3,0,0
8k34k,0,0
8sr72,0,0
8uh2w,0,0
8uw6v,0,0
8tef6,0,0
7u801,0,0
7aodg,45000,9999999
7xn9z,0,0
8sh61,0,0
8ohj7,0,0
88lrz,0,0
8vvvh,0,0
8tg3l,0,0
83jp6,0,0
89db0,0,0
88pt6,40000,9999999
8jv52,0,0
8op0q,0,0
8uoar,0,0
7mmjk,0,0
6dngd,0,0
8vr9x,40000,9999999
88vks,0,0
8dcs2,0,0
8p1xp,0,0
8nxi6,40000,9999999
8p2zr,0,0
8qkce,0,0
6rj7z,0,0
8ljym,0,0
8w1mo,0,0
8vejf,0,0
8j1vj,76923,9999999
8jpld,0,0
6zhqd,0,0
8mf22,0,0
8rj0h,0,0
8o3hw,35000,9999999
8qrsk,0,0
8viwo,0,0
8tom5,0,0
7rltk,0,0
7p83k,0,0
7skco,0,0
8qd2w,0,0
8vnup,0,0
82h09,0,0
8sx3m,40000,9999999
8rmwi,0,0
8uhs1,0,0
8hzyd,0,0
8v6e9,0,0
8vepb,0,0
3rgvg,0,0
8v3wv,0,0
8qssx,0,0
8lps7,0,0
8vqjx,42000,9999999
8bu31,0,0
8o6ae,0,0
8n2pg,0,0
7qgk8,0,0
8gsl9,0,0
7hc9j,0,0
8d1qw,0,0
8plnn,0,0
7v0r3,0,0
6l5u5,36000,9999999
8u7jn,0,0
8ul40,0,0
8vr50,0,0
8uksp,0,0
8tr96,0,0
8vc5f,35000,9999999
8te0c,0,0
8w078,0,0
8iudq,0,0
886c4,42000,9999999
8sp8v,0,0
8s218,0,0
8fomh,0,0
80wqx,0,0
8t4n4,0,0
8mdeg,0,0
8vq54,0,0
8vq80,0,0
79vvj,0,0
8vimx,0,0
8lxuq,0,0
8vzhr,48000,9999999
8v247,0,0
8splc,38000,9999999
8isb9,0,0
8hlmq,0,0
8tw71,0,0
8m91n,0,0
8tggg,32000,9999999
8v1ew,0,0
8udeu,45000,9999999
8hbhv,0,0
81sbb,0,0
8uj0c,0,0
8w3y7,0,0
8uiph,0,0
8w5d5,0,0
8w5ss,0,0
8gskh,0,0
8ksc8,0,0
8vml8,0,0
82ste,32000,9999999
8g3lh,36000,9999999
86zz5,0,0
8uo6m,0,0
8hgod,40000,9999999
8v8q5,41500,9999999
8ui2v,35000,9999999
8vxz4,0,0
8ihw1,0,0
6nt19,0,0
8t5l6,0,0
7yx70,40000,9999999
8up0x,40000,9999999
8v9u9,0,0
4gxgc,0,0
8vgnc,0,0
8mt4z,0,0
8qci4,0,0
41uvw,0,0
8sy4n,0,0
8uoge,0,0
7lrmy,0,0
8n2v9,0,0
8vekd,0,0
6z16s,0,0
8vfda,0,0
8pgv5,0,0
8rv0h,0,0
8resd,0,0
7vilv,0,0
8vct2,0,0
8hlni,0,0
8l8ew,0,0
8vfmx,0,0
8usjc,0,0
8es33,0,0
8mkik,0,0
7zxc2,80000,9999999
8v6c6,0,0
7bjna,39200,9999999
8aqsv,0,0
7w1k0,35000,9999999
8ry9b,30000,9999999
844v2,0,0
8w0eb,0,0
2ofs,0,0
8pl92,0,0
8u0j9,0,0
6womh,0,0
7c1rn,0,0
8vmsm,0,0
8vndl,0,0
8uz4j,0,0
8w849,0,0
8w848,0,0
8ub6o,50000,9999999
8svz9,0,0
86z8l,0,0
7psb3,38000,9999999
8lkck,0,0
8j2zk,0,0
8sgrk,0,0
8w3co,0,0
8w7hm,0,0
8oa02,30000,9999999
8axs4,0,0
8us9z,0,0
6b76j,0,0
83lg4,60000,9999999
725ha,0,0
7e6ay,0,0
8qb7a,36000,9999999
8ec5l,0,0
8vzm2,35000,9999999
8w46m,0,0
8t693,0,0
8deyj,40000,9999999
8tk0i,40000,9999999
8w84b,0,0
8h6kp,33000,9999999
8uyhr,0,0
8vi0h,0,0
8voq2,0,0
8il95,0,0
7xvn4,0,0
8lcxx,0,0
78yjf,0,0
8ui63,0,0
4jpvz,0,0
8t8re,0,0
81saw,0,0
8ujsq,0,0
8vyn6,0,0
5w81m,42000,9999999
8u3ce,0,0
586jl,0,0
8sf3h,50000,9999999
8npgu,0,0
7xm01,0,0
8wbj3,0,0
8mkgt,0,0
883dd,0,0
8visn,0,0
8vc1g,0,0
8pdyd,0,0
8w5hj,76923,9999999
8o1ch,0,0
8sqpj,0,0
274jy,0,0
8wcob,0,0
6q4yg,0,0
86zvu,30000,9999999
8uwy3,0,0
83jsn,0,0
8v2as,0,0
83nfi,0,0
8p2hp,61538,9999999
8npup,0,0
8a67i,0,0
8ixt8,0,0
6q0b7,0,0
8m87m,0,0
8wbw0,0,0
8hr12,45000,9999999
8w6um,0,0
8b7c7,0,0
879uh,0,0
8avwa,0,0
8u8b9,0,0
7ovlz,0,0
4ope1,35000,9999999
8u46x,0,0
8pp8s,84615,9999999
4z5vf,0,0
75e3s,0,0
7v38v,0,0
7wdv8,55000,9999999
8a67l,0,0
3o7r7,0,0
7vwt0,0,0
7d4g5,40000,9999999
7r7xi,85000,9999999
6j74i,0,0
3s9eo,0,0
8pbte,0,0
86eyn,0,0
89t4d,33000,9999999
8u0ld,0,0
6i8c9,0,0
3clgi,0,0
88r1x,0,0
6n49w,0,0
849do,120000,9999999
5df0m,0,0
7e6ik,35000,9999999
8b5fm,0,0
8pnwu,0,0
6r6aa,0,0
5756e,0,0
8ucnv,0,0
848c0,0,0
5zg06,0,0
7w5ee,0,0
8jrmm,0,0
8m2b6,0,0
7jzd1,40000,9999999
8eh8z,0,0
802oj,0,0
8uqee,0,0
8udsg,40000,9999999
7qd0w,0,0
8o1cb,0,0
6mnwm,0,0
8lgy9,0,0
8v1ot,0,0
8rn6m,0,0
8lqiw,0,0
6kll5,0,0
7o4ce,0,0
6w70f,0,0
8vp7i,0,0
8ph38,0,0
7n9sn,0,0
8tang,0,0
7yjjg,0,0
8dj3g,0,0
7aqgu,0,0
8rq2t,0,0
6i8c5,0,0
8l1ry,0,0
58kvg,0,0
8s2vy,0,0
8npke,0,0
786yt,0,0
8qzne,35000,9999999
8qfka,0,0
6bqgi,0,0
8mmp3,0,0
8r0wo,0,0
8lmts,0,0
8uiif,0,0
7edw8,0,0
3qno6,0,0
86ztp,30000,9999999
62i9c,0,0
8dyj4,0,0
8uhr1,0,0
7c51d,0,0
7p2p2,55000,9999999
6rt5o,0,0
5a9w0,0,0
8u6lp,0,0
3ikm2,0,0
8w8vh,0,0
8a68u,0,0
8tiat,0,0
5vglv,0,0
8fi8h,0,0
8o1o3,0,0
8l99y,0,0
8rc4v,0,0
49psk,0,0
8jp4v,0,0
8s2h2,0,0
251h9,0,0
83j19,0,0
6xmd3,0,0
8fv2z,76923,9999999
8o9ci,0,0
60tls,0,0
8vnu8,0,0
8n59n,0,0
7dz8v,0,0
8s26j,0,0
8sg3m,0,0
8wcf0,0,0
8rh1z,0,0
5m7i7,0,0
8u983,0,0
8sggc,0,0
8bal0,0,0
75xia,0,0
7sc9j,0,0
8qst2,0,0
8dhtc,0,0
7tqt2,0,0
7i7ih,32000,9999999
7er58,0,0
70tgr,0,0
5x6mz,0,0
3r4n9,0,0
8lc5x,0,0
8s39h,0,0
8muop,0,0
7wu2a,0,0
6yhke,0,0
8mlmz,55000,9999999
7kr8h,0,0
88awr,0,0
8o2yf,0,0
83alp,0,0
57go5,0,0
69ziv,0,0
3r708,0,0
7wueh,0,0
8t8vs,0,0
8wan3,0,0
6n4dd,0,0
42hbr,0,0
8t8pw,0,0
7gkco,0,0
8f7qt,0,0
6m90i,0,0
4ngr2,0,0
8pp1t,0,0
8m2uv,0,0
8pvdx,76923,9999999
8jp47,0,0
8rzru,0,0
8utp9,0,0
8vbwu,0,0
81s8u,53846,9999999
8lrzd,76923,9999999
8mjsp,0,0
8w7ka,0,0
3dfyd,0,0
6j6x3,0,0
8vlyo,0,0
64v7o,50000,9999999
8vrfd,0,0
78kpp,40000,9999999
8s10x,0,0
7npyq,0,0
84wlx,0,0
8t5hi,0,0
7hy87,52000,9999999
8lzg9,0,0
8v84j,0,0
8mlhh,0,0
811u9,0,0
8p63k,0,0
7m9px,0,0
8um8b,0,0
8qxwf,0,0
83nhr,36000,9999999
8v67p,0,0
8tq6z,0,0
7b9wr,0,0
8ovii,0,0
8trhp,0,0
8mln2,55000,9999999
8i6gt,0,0
7nroj,60000,9999999
8vv7u,0,0
8okvq,0,0
82zw9,0,0
8cuup,0,0
8o5nv,40000,9999999
8sv2w,52000,9999999
8e2v3,0,0
8id75,0,0
8jb5m,0,0
76fw3,0,0
8d9n6,0,0
8e5im,0,0
8wa5s,0,0
7kn75,0,0
6iqjs,0,0
8nfan,0,0
8vsqj,0,0
8p4bv,0,0
8w3ll,0,0
8dara,0,0
8vg7g,0,0
8rmf3,0,0
8e7ic,0,0
83xgr,36000,9999999
8avoh,0,0
4ocfg,0,0
86t5w,50000,9999999
83s9c,0,0
8w7aa,0,0
8752o,0,0
69z9k,0,0
8kd9c,0,0
8qvjd,0,0
8vu38,0,0
5baih,0,0
8tufo,0,0
7zmh3,0,0
8u53j,0,0
8r38z,0,0
7or11,0,0
8tuci,0,0
8nam7,0,0
7uuzl,0,0
8qr3k,0,0
8i7bz,0,0
8pcva,0,0
69zja,0,0
3mb0k,36000,9999999
8og0s,0,0
7iaul,50000,9999999
8uzsp,0,0
89w2a,0,0
8g1c1,0,0
69z7s,0,0
8vmn5,0,0
83czp,0,0
84kow,0,0
8faox,0,0
8u6iw,60000,9999999
8s6we,0,0
5ds4r,0,0
8w8uh,0,0
8qy71,0,0
7axh5,0,0
8ptki,0,0
8uv2t,0,0
8e3on,0,0
6mt9p,0,0
8vvhf,0,0
8sqks,40000,9999999
86ymq,50000,9999999
8wax7,0,0
8vmmd,0,0
8c8j9,0,0
8bxa5,0,0
8q3v6,0,0
8qd3r,0,0
48xtm,0,0
84c4z,0,0
7mg5w,0,0
8p9p2,0,0
88v1o,0,0
8dpho,0,0
8jprx,0,0
8rbzf,0,0
7kvh0,0,0
7g7ij,0,0
8em4z,0,0
8jprt,0,0
8dmj0,50000,9999999
8b1du,115384,9999999
8qlvg,0,0
8ovth,0,0
8gj4h,0,0
878od,0,0
8w2l6,0,0
87lfl,0,0
3hci4,0,0
7rluv,0,0
7wz3o,0,0
8okdu,0,0
8rya3,0,0
8kutx,0,0
8v1a9,65000,9999999
7wrrh,0,0
7x5lt,40000,9999999
6u2fa,0,0
8hsyy,0,0
8dnja,0,0
7m72f,76923,9999999
8w2oh,0,0
8iual,70000,9999999
80udr,0,0
8p9ne,0,0
3wpg9,0,0
8q32s,0,0
73vl6,0,0
6hlft,0,0
8d91f,0,0
6vqpn,0,0
6pdta,0,0
8w597,0,0
8w8q9,0,0
7kaj1,0,0
4r2uj,0,0
7ldam,0,0
8pdwz,0,0
76oha,40000,9999999
5zqke,0,0
8q2pq,0,0
8pdoh,0,0
8qyt0,0,0
7bjnt,0,0
8djpn,0,0
69zin,0,0
8kcyv,0,0
8w226,0,0
8o33b,0,0
7ie2x,0,0
8pu6f,0,0
71t45,0,0
8w4vl,0,0
8f9ov,0,0
6hs5t,0,0
73elm,0,0
6rfz0,0,0
7thez,0,0
2h5kb,0,0
8tw4l,0,0
8no4z,0,0
8csca,76923,9999999
8m71v,0,0
8u84i,60000,9999999
817gc,50000,9999999
8vmpc,0,0
8ukdd,0,0
7beam,0,0
8d5eq,35000,9999999
8jzws,0,0
7rwgf,0,0
8p1jt,0,0
8r4br,0,0
6ttjd,0,0
4xy0x,0,0
8w64z,60000,9999999
82e0x,0,0
87l34,0,0
8k1qm,0,0
75ipw,0,0
85aek,0,0
8svfv,0,0
8lqq7,0,0
8o4z7,0,0
5pouj,0,0
8ujvv,0,0
85jzk,0,0
8mbda,0,0
8niqh,0,0
8wbxe,0,0
8wbnc,0,0
68wtl,0,0
8r6va,0,0
7wae8,0,0
848pr,0,0
8uir8,0,0
6pdst,0,0
8spre,0,0
633sp,0,0
8vymg,0,0
8mjr0,0,0
8tw4c,0,0
76i4c,0,0
8b8fx,0,0
7q5z8,0,0
8oano,0,0
8pf17,0,0
7mcak,0,0
8ldkx,0,0
4qea5,0,0
8vxey,50000,9999999
