_id,description
8ba8o,專案時間╱進度控管
8ba8o,專案規劃執行╱範圍管理
8ba8o,專案溝通╱整合管理
8ba8o,專案管理架構及專案說明
8ba8o,協商談判能力
7dvqf,PCB電路板圖表繪製
7dvqf,自動化系統設計整合
8v81e,軟體程式設計
8ots6,軟體程式設計
8urzr,AI
8urzr,機器學習
88rma,軟體工程系統開發
88rma,軟體品質與保證
88rma,測試環境建置規劃
88rma,軟體程式設計
88rma,結構化程式設計
88rma,資料庫程式設計
88rma,資料庫軟體應用
8rtqm,軟體程式設計
8rtqm,韌體程式設計
8rtqm,作業系統基本操作
8rtqm,韌體整合測試
8rtqm,韌體工程開發
8rtqm,軟體工程系統開發
8rtqm,系統整合分析
8rtqm,BIOS程式偵錯與維護
8rtqm,BIOS程式研發
8rtqm,BIOS工程規格及流程撰寫
6km6y,結構化程式設計
6km6y,資料庫系統管理維護
8homz,功能測試(function test)
8homz,軟體整合測試
8homz,測試環境建置規劃
8homz,硬體整合測試
8homz,韌體整合測試
8homz,壓力測試(stress test)
8homz,測試計劃及測試報告書撰寫
8homz,電子產品系統測試
8nkg0,專案時間╱進度控管
8nkg0,專案規劃執行╱範圍管理
8nkg0,專案溝通╱整合管理
7w16n,硬體系統研發設計
7w16n,電子電路設計
81o9e,硬體工程技術開發
81o9e,電路板佈局規劃
81o9e,電子電路設計
81o9e,前端類比系統設計
81o9e,高頻電路設計
81o9e,類比信號處理運算能力
81o9e,類比電路設計
8abe8,系統架構規劃
8abe8,軟體程式設計
8abe8,系統架構規劃與維護
8abe8,網頁語法撰寫
8nsoo,系統架構規劃
8nsoo,資料庫程式設計
8nsoo,資料庫系統管理維護
8nsoo,系統整合分析
8nsoo,軟體程式設計
8t97q,網路安全架構分析與設計
8t97q,伺服器網站管理維護
8t97q,資料備份與復原
8t97q,資訊設備環境設定
8t97q,網路系統危機管理
8t97q,資訊設備操作檢修
7o3u5,軟體程式設計
7kto1,軟體工程系統開發
7kto1,軟體程式設計
7kto1,資料庫程式設計
7kto1,資料庫系統管理維護
7kto1,系統架構規劃
7kto1,系統整合分析
7kto1,軟體品質與保證
7kto1,結構化程式設計
7kto1,模組化系統設計
7kto1,功能測試(function test)
7kto1,資料庫軟體應用
7kto1,測試環境建置規劃
7kto1,問題追蹤處理(Bug tracking)
7kto1,資料備份與復原
8uimk,具備財金專業知識
8w2gy,軟體程式設計
8w2gy,AI
6d35u,軟體工程系統開發
6d35u,軟體程式設計
8m2l9,財務報表製作
8m2l9,審核年度預算
8m2l9,編制財務報告
8m2l9,結帳作業與帳務處理
8m2l9,會計或審計專業知識
8m2l9,會計核算和帳務處理
8m2l9,會計管理╱調查
8m2l9,編製帳務報表
8vtyv,光電元件材料測試
8vtyv,光電材料元件良率控制
8vtyv,光電材料與元件產品製作
83onr,伺服器網站管理維護
83onr,資料庫程式設計
83onr,資料庫系統管理維護
83onr,網路程式設計
83onr,軟體程式設計
83onr,軟體品質與保證
83onr,軟體工程系統開發
83onr,系統整合分析
83onr,系統架構規劃
83onr,作業系統基本操作
298hf,系統整合分析
298hf,軟體工程系統開發
298hf,軟體程式設計
298hf,Machine Learning
298hf,資料庫軟體應用
6n9f8,PCB Layout軟體操作
6n9f8,PCB電路板圖表繪製
6n9f8,電子產品系統測試
6n9f8,電子設備操作簡修
6n9f8,電子儀表工具使用
6n9f8,電子儀表設備測試
6n9f8,零件品質系統維護分析
6n9f8,電機設備測試
6n9f8,基礎數位電路
6n9f8,基礎類比電路
6n9f8,機械產品故障排除檢修
8umcc,韌體整合測試
8umcc,測試計劃及測試報告書撰寫
8umcc,測試環境建置規劃
8umcc,軟體整合測試
8ty97,軟體程式設計
8ty97,資料庫程式設計
8ty97,資料庫軟體應用
8e6sq,功能測試(function test)
8e6sq,問題追蹤處理(Bug tracking)
8e6sq,軟體整合測試
8e6sq,測試環境建置規劃
8e6sq,測試計劃及測試報告書撰寫
8e6sq,演算法設計
8v80z,軟體程式設計
7n2e2,制訂新產品檢驗標準
7n2e2,原料及產品品質管制監控
7n2e2,產品驗證作業
7n2e2,進料問題處理
7n2e2,新產品與進出貨檢驗
7n2e2,供應商原物料異常分析處理
7n2e2,客戶服務品保程序規劃
7n2e2,執行產品可靠度測試與問題分析
7n2e2,協助ISO／OHSAS與環保相關認證工作
8w4wh,建立╱維護零件資料庫
8w4wh,調整與維修視訊／音訊器材
7uqyj,軟體工程系統開發
7uqyj,軟體程式設計
8chec,伺服器網站管理維護
8chec,資訊設備環境設定
8chec,網路資料傳輸
8chec,安裝與維護網路安全系統
8chec,規劃與管理防火牆
8chec,網路安全架構分析與設計
8chec,網路系統配置
8chec,網路設備設定安裝
8i1fd,系統架構規劃
8i1fd,資料庫軟體應用
8i1fd,資料庫程式設計
8i1fd,資料庫系統管理維護
8i1fd,模組化系統設計
8i1fd,網路程式設計
8i1fd,軟體程式設計
8i1fd,壓力測試(stress test)
8i1fd,軟體整合測試
8i1fd,資料通訊與網路應用
8i1fd,軟體品質與保證
8i1fd,軟體工程系統開發
8i1fd,系統維護操作
8u0bv,軟體工程系統開發
8u0bv,軟體程式設計
8u0bv,網路程式設計
8v6wd,語言模型
8v6wd,人工智慧
8v6wd,深度學習
8v6wd,自然語言處理
8v6wd,機器學習
8v6wd,AI
8v6wd,資料庫程式設計
8v6wd,軟體工程系統開發
8v6wd,軟體程式設計
8v6wd,結構化程式設計
8v6wd,系統架構規劃
8qssf,軟體程式設計
8tb5y,電路板測試
8tb5y,電子儀表工具使用
8tb5y,電子電路設計
8tb5y,電子產品系統測試
8tb5y,PCB Layout軟體操作
8tb5y,電路板佈局規劃
8tb5y,硬體系統研發設計
8tb5y,硬體工程技術開發
8tb5y,新產品研發與測試
8tb5y,產品試產檢討
8tb5y,產品結構評估
8tb5y,產品或零件測試驗證
8tb5y,PCB電路板圖表繪製
8tb5y,PCB電路板設計
77prd,系統架構規劃
77prd,資料庫軟體應用
77prd,資料庫程式設計
77prd,資料庫系統管理維護
77prd,軟體程式設計
77prd,軟體品質與保證
77prd,軟體工程系統開發
77prd,系統整合分析
8vier,稅務規劃與稅報╱納稅事項
8vier,財務報表分析
8vier,結帳作業與帳務處理
8vier,會計核算和帳務處理
8vier,編製帳務報表
7czji,系統架構規劃
7czji,軟體工程系統開發
7czji,資料庫程式設計
7czji,資料庫軟體應用
8vmnl,演算法設計
8vmnl,機器學習
8vmnl,Machine Learning
8tedo,軟體程式設計
8tedo,軟體工程系統開發
8tedo,系統整合分析
8t166,軟體工程系統開發
8t166,韌體工程開發
8t166,軟體程式設計
5b1gp,韌體工程開發
5b1gp,數位電路分析設計
5b1gp,類比IC電路設計
8oqmv,軟體程式設計
8oqmv,軟體工程系統開發
85vpz,規劃測試機台運作流程與排程
8ujq1,自然語言處理
8ujq1,AI
8ujq1,語言模型
4joc1,軟體工程系統開發
4joc1,軟體程式設計
8vs72,測試計劃及測試報告書撰寫
8vs72,功能測試(function test)
8vs72,測試環境建置規劃
8vs72,問題追蹤處理(Bug tracking)
8vs72,使用者測試(Usability test)
8vs72,軟體整合測試
8vs72,軟體品質與保證
8vs72,安全性測試(Security test)
8dl4q,功能測試(function test)
8dl4q,使用者測試(Usability test)
8dl4q,問題追蹤處理(Bug tracking)
8dl4q,軟體整合測試
8dl4q,測試計劃及測試報告書撰寫
6tlpo,繪製2D／3D模具設計圖
6tlpo,產品機構設計
6tlpo,機械零組件使用
6tlpo,機械產品設計
6tlpo,電控╱感測迴路裝配
6tlpo,自動化機構裝配
6tlpo,設計機台設備自動化
6tlpo,電子儀表工具使用
6tlpo,電子設備操作簡修
6tlpo,電子產品系統測試
6tlpo,製作工程樣品與管理
8v4to,韌體工程開發
8v4to,韌體整合測試
8v4to,韌體程式設計
7x13g,軟體程式設計
7x13g,模組化系統設計
7x13g,軟體工程系統開發
8qwqa,協商談判能力
8qwqa,部門績效目標管理
8qwqa,提案與簡報技巧
8qwqa,工作任務╱業績項目分配
8qwqa,危機與議題管理
8qwqa,市場調查企劃與執行
8qwqa,業務或通路開發
8qwqa,業績目標分配與績效達成
8qwqa,業績與管理報表撰寫
8t5bu,AI
8t5bu,生成式AI
690e1,功能測試(function test)
690e1,軟體程式設計
690e1,網路程式設計
8vvj8,軟體整合測試
8vvj8,軟體程式設計
8vvj8,資料庫程式設計
8vvj8,網路程式設計
8vvj8,AI
8vvj8,系統架構規劃與維護
8vvj8,系統導入
8vvj8,報表開發
8vvj8,系統架構規劃
8vvj8,系統維護操作
8vvj8,系統整合分析
80d2w,軟體程式設計
80d2w,韌體程式設計
80d2w,資料庫程式設計
7n44n,系統架構規劃
7n44n,結構化程式設計
7n44n,模組化系統設計
7n44n,軟體工程系統開發
8t8xh,專案時間╱進度控管
8t8xh,專案成本╱品質╱風險管理
8t8xh,專案溝通╱整合管理
8t8xh,專案管理架構及專案說明
8t8xh,專案規劃執行╱範圍管理
8uodl,面試技巧
8uodl,執行日常招募業務
8uodl,報表彙整與管理
8uodl,勞工保險相關法規
8iuur,軟體品質與保證
8iuur,功能測試(function test)
8iuur,使用者測試(Usability test)
8iuur,問題追蹤處理(Bug tracking)
8iuur,軟體整合測試
8iuur,測試環境建置規劃
8iuur,測試計劃及測試報告書撰寫
43g75,軟體工程系統開發
43g75,軟體程式設計
43g75,網路程式設計
43g75,資料庫程式設計
8tee7,軟體程式設計
8tee7,軟體工程系統開發
8tee7,系統整合分析
8a1mz,系統整合分析
8a1mz,軟體工程系統開發
8a1mz,韌體工程開發
8a1mz,軟體程式設計
8sgad,軟體程式設計
8n08o,系統架構規劃
8n08o,軟體工程系統開發
8n08o,軟體程式設計
8n08o,資料庫程式設計
8n08o,自動化系統設計整合
8vnqq,軟體工程系統開發
8vnqq,軟體程式設計
8sosy,伺服器網站管理維護
8sosy,軟體品質與保證
646hc,伺服器網站管理維護
646hc,網路規劃管理
646hc,網路系統危機管理
646hc,規劃與管理防火牆
646hc,安裝與維護網路安全系統
646hc,系統架構規劃與維護
646hc,安全性測試(Security test)
646hc,功能測試(function test)
6uzje,軟體程式設計
88j4v,作業系統基本操作
88j4v,問題追蹤處理(Bug tracking)
88j4v,軟體整合測試
88j4v,測試環境建置規劃
88j4v,硬體整合測試
88j4v,韌體整合測試
88j4v,電信設備測試
88j4v,測試計劃及測試報告書撰寫
88j4v,網路系統配置
88j4v,網路設備設定安裝
8o875,模組化系統設計
8o875,資料庫程式設計
8o875,MES工廠執行系統規劃管理
7xanx,軟體程式設計
81a85,視覺設計相關知識
81a85,電腦繪圖軟體操作
81a85,設計表現能力
8in2m,產品策略
8in2m,產品定位
8in2m,專案管理架構及專案說明
8in2m,專案溝通╱整合管理
8in2m,專案規劃執行╱範圍管理
8in2m,產品生命週期
7gsf9,視覺設計相關知識
7gsf9,媒體動畫應用設計諮詢
8uafs,AI
7p17h,功能測試(function test)
7p17h,測試環境建置規劃
7p17h,實驗室管理規劃
8n044,軟體程式設計
8n044,資料庫程式設計
8vxb3,軟體工程系統開發
8vxb3,軟體程式設計
8vxb3,資料庫軟體應用
8tra7,行政事務處理
8tra7,電話接聽與人員接待事項
8tra7,櫃檯門市接待與需求服務
8eduo,軟體品質與保證
8eduo,使用者體驗設計
8eduo,網頁語法撰寫
8eduo,使用者介面設計
8eduo,生成式AI
8eduo,模組化系統設計
8eduo,軟體工程系統開發
8eduo,軟體程式設計
8s5dr,軟體程式設計
8s5dr,自動化系統設計整合
8s5dr,自動化設備／系統介面之維護改善
8rtq1,軟體程式設計
8rtq1,韌體程式設計
8rtq1,作業系統基本操作
8rtq1,韌體整合測試
8rtq1,韌體工程開發
8rtq1,軟體工程系統開發
8rtq1,系統整合分析
8rtq1,BIOS程式偵錯與維護
8rtq1,BIOS程式研發
8rtq1,BIOS工程規格及流程撰寫
8shor,系統整合分析
8shor,韌體程式設計
8shor,微電腦軟體設計
8shor,AI
8shor,Machine Learning
8shor,演算法設計
8shor,軟體程式設計
8lj1m,軟體程式設計
8lj1m,軟體工程系統開發
8n3ui,軟體整合測試
8n3ui,功能測試(function test)
8n3ui,測試計劃及測試報告書撰寫
8n3ui,問題追蹤處理(Bug tracking)
8p21q,行政事務處理
8p21q,報表彙整與管理
8p21q,文件檔案資料處理、轉換及整合工作
8w2ta,規劃測試機台運作流程與排程
8no4h,規劃與管理防火牆
8no4h,資料備份與復原
8no4h,資訊設備環境設定
8no4h,伺服器網站管理維護
8no4h,安裝與維護網路安全系統
8p0yv,功能測試(function test)
8p0yv,測試計劃及測試報告書撰寫
8uzt2,AI
8uzt2,演算法設計
8uzt2,Machine Learning
8uzt2,機器學習
8uzt2,人工智慧
8uzt2,軟體程式設計
8uzt2,軟體工程系統開發
8uzt2,系統整合分析
8uzt2,資料庫程式設計
8vaqr,專案溝通╱整合管理
8vaqr,專案管理架構及專案說明
8vaqr,專案規劃執行╱範圍管理
8vaqr,伺服器網站管理維護
8vaqr,規劃與管理防火牆
8vaqr,網路系統危機管理
8vaqr,網路安全架構分析與設計
8vaqr,資料備份與復原
8vaqr,安裝與維護網路安全系統
8vaqr,資訊設備環境設定
8vaqr,電腦設備裝配
8vaqr,系統架構規劃與維護
8vaqr,網路系統配置
8vaqr,網路設備設定安裝
8vaqr,資訊設備操作檢修
8vaqr,資料庫系統管理維護
8vaqr,網路架設佈線
772m3,系統架構規劃
772m3,軟體程式設計
772m3,網路程式設計
772m3,資料庫程式設計
8g4w5,系統架構規劃
8g4w5,系統整合分析
8g4w5,軟體工程系統開發
8g4w5,軟體程式設計
8g4w5,模組化系統設計
8g4w5,資料庫程式設計
8booq,軟體程式設計
8booq,具備財金專業知識
8booq,金融專題研究分析
8tvgp,軟體工程系統開發
8tvgp,軟體整合測試
8tvgp,資料庫系統管理維護
85unr,電子電路設計
85unr,電機設備研發
85unr,電機設備設計開發
85unr,機械產品設計
8ut2y,功能測試(function test)
8ut2y,使用者測試(Usability test)
8ut2y,問題追蹤處理(Bug tracking)
8ut2y,軟體整合測試
8ut2y,測試計劃及測試報告書撰寫
8sfww,軟體程式設計
8v94z,電機設備保養修護
8v94z,維護與設置測試系統與設備校正
8v94z,規劃、維護自動控制系統
8v94z,定期檢測製程設備與故障排除
8v94z,改善設備問題及功能提昇
8v94z,自動化設備／系統介面之維護改善
8v94z,協助產線自動化系統推展
8v94z,操作控制及故障排除
73r5t,專案時間╱進度控管
73r5t,專案溝通╱整合管理
73r5t,專案管理軟體操作
7w6g8,功能測試(function test)
7w6g8,問題追蹤處理(Bug tracking)
7w6g8,軟體整合測試
7w6g8,韌體整合測試
8ppgw,軟體程式設計
8ppgw,演算法設計
4q7kf,軟體工程系統開發
4q7kf,軟體程式設計
8reof,系統整合分析
8reof,系統架構規劃與維護
8reof,軟體工程系統開發
8reof,資料庫系統管理維護
8reof,軟體程式設計
8reof,資料庫軟體應用
8reof,資料庫程式設計
8reof,結構化程式設計
8lwq3,深度學習
8lwq3,AI
779pr,PCB Layout軟體操作
779pr,PCB電路板圖表繪製
85fhm,資料庫系統管理維護
8jj72,軟體工程系統開發
8jj72,軟體程式設計
75uwc,軟體工程系統開發
75uwc,軟體程式設計
8tee5,作業系統基本操作
8tee5,網路資料傳輸
8tee5,資料通訊與網路應用
8tee5,安全性測試(Security test)
8uazi,系統整合分析
8uazi,資料庫系統管理維護
8uazi,資料庫軟體應用
8uazi,MES工廠執行系統規劃管理
grbt,軟體程式設計
8nryg,電力工程裝修與控制
8nryg,電動機及電氣相關知識
8nryg,電機設備測試
8nryg,配電裝修維護
8nryg,配電裝修技能
8ttxy,設計網路安全系統
8ttxy,網路系統危機管理
8ttxy,安裝與維護網路安全系統
8ttxy,網路安全架構分析與設計
8ttxy,網路應用軟體操作
8ttxy,網路規劃管理
8vhqa,稅務規劃與稅報╱納稅事項
8vhqa,財務報表分析
8vhqa,結帳作業與帳務處理
8vhqa,會計核算和帳務處理
8vhqa,編製帳務報表
8jtwx,PCB Layout軟體操作
8r6f1,提出製程計畫與產能分配掌握
8r6f1,負責生產製程管制與調配
8r6f1,定期檢測製程設備與故障排除
8r6f1,新技術製程開發
8r6f1,產品生產製程規劃及工時估算
8r6f1,製作工程樣品與管理
8r6f1,光學電子整合開發
8r6f1,提出生產標準改良方案
8r6f1,試產／量產時的產品異常分析改善
8r6f1,產品試產檢討
8ckru,產品或零件測試驗證
8ckru,測量儀器之檢驗與校正
8ckru,電機設備測試
8ckru,電子產品系統測試
8ckru,硬體系統研發設計
8ckru,硬體工程技術開發
8ckru,新產品研發與測試
8ckru,產品試產檢討
8ckru,光學電子整合開發
8ckru,光學系統測試分析
8ckru,光學系統研發設計
8ckru,光學元件檢測儀器設計
8ckru,IC電路模擬測試
8ckru,PCB樣品測試檢驗
8ckru,測試計劃及測試報告書撰寫
8ckru,韌體整合測試
8ckru,硬體整合測試
8ckru,軟體整合測試
8ckru,功能測試(function test)
8qqv9,軟體程式設計
8c93a,韌體工程開發
8c93a,韌體整合測試
8c93a,韌體程式設計
7z3fe,韌體工程開發
7z3fe,韌體程式設計
5b0uh,軟體程式設計
5b0uh,機器學習
5b0uh,深度學習
5b0uh,AI
8v20y,軟體程式設計
8v20y,AI
8pizi,協商談判能力
8pizi,部門績效目標管理
8pizi,提案與簡報技巧
8pizi,工作任務╱業績項目分配
8pizi,危機與議題管理
8pizi,市場調查企劃與執行
8pizi,業務或通路開發
8pizi,業績目標分配與績效達成
8pizi,業績與管理報表撰寫
8lm15,資訊設備操作檢修
8lm15,電腦設備裝配
8lm15,資料備份與復原
8lm15,網路設備設定安裝
8lm15,伺服器網站管理維護
8lm15,資訊設備環境設定
8lm15,安裝與維護網路安全系統
8lm15,規劃與管理防火牆
7xbyv,繪製電腦相關配圖
7xbyv,作業系統基本操作
7xbyv,網路設備設定安裝
7xbyv,網路系統配置
7xbyv,安裝與維護網路安全系統
7xbyv,測試計劃及測試報告書撰寫
7xbyv,電信設備測試
7xbyv,韌體整合測試
7xbyv,硬體整合測試
7xbyv,測試環境建置規劃
7xbyv,軟體整合測試
7xbyv,問題追蹤處理(Bug tracking)
7xbyv,功能測試(function test)
7xbyv,電腦設備裝配
6x0bk,資料庫程式設計
6x0bk,軟體程式設計
8jag4,軟體程式設計
8jag4,網頁語法撰寫
765nr,系統架構規劃
8hx8r,財務報表製作
8hx8r,稅務業務處理
8hx8r,代辦會計相關事項
8hx8r,結帳作業與帳務處理
8hx8r,會計或審計專業知識
8hx8r,會計核算和帳務處理
8hx8r,編製帳務報表
5dbi6,作業系統基本操作
5dbi6,資料庫系統管理維護
5dbi6,資料庫程式設計
5dbi6,資料庫軟體應用
8tnrj,軟體工程系統開發
8tnrj,軟體程式設計
8q167,系統架構規劃
8q167,資料庫軟體應用
8q167,專案溝通╱整合管理
8i62y,軟體程式設計
8i62y,資料庫程式設計
8i62y,系統架構規劃
8i62y,資料庫系統管理維護
8i62y,軟體工程系統開發
8i62y,資料備份與復原
8i62y,伺服器網站管理維護
8i62y,規劃與管理防火牆
8i62y,系統整合分析
8i62y,資料庫軟體應用
8i62y,結構化程式設計
8i62y,模組化系統設計
8w2sd,軟體品質與保證
8qjto,AI
8qjto,機器學習
8qjto,人工智慧
8qjto,軟體程式設計
8pxj6,軟體工程系統開發
8pxj6,資料庫軟體應用
8pxj6,資料庫程式設計
8pxj6,網路程式設計
8pxj6,軟體程式設計
8v81a,軟體程式設計
8efw7,軟體程式設計
8efw7,機器學習
8efw7,深度學習
8efw7,AI
8efw7,生成式AI
8tfn7,軟體程式設計
8tfn7,機器學習
8tfn7,深度學習
8tfn7,AI
8dks3,資料備份與復原
8dks3,資訊設備環境設定
8dks3,安裝與維護網路安全系統
8dks3,規劃與管理防火牆
8pxix,軟體工程系統開發
8pxix,資料庫軟體應用
8pxix,資料庫程式設計
8pxix,網路程式設計
8pxix,軟體程式設計
7cozl,韌體工程開發
7cozl,韌體程式設計
8scu6,系統架構規劃
8vsff,系統架構規劃
8uvum,專案溝通╱整合管理
8uvum,系統整合分析
7bw0s,PCB Layout軟體操作
7bw0s,電子電路設計
7bw0s,開發電子電路系統
7bw0s,硬體系統研發設計
7bw0s,硬體工程技術開發
7bw0s,新產品研發與測試
7bw0s,PCB電路板設計
7bw0s,電路板佈局規劃
7bw0s,執行EMC／EMI安規測試驗證與報告
873ys,系統架構規劃
873ys,系統整合分析
873ys,軟體程式設計
873ys,模組化系統設計
873ys,資料庫系統管理維護
7qmgd,系統架構規劃
7qmgd,軟體工程系統開發
7qmgd,軟體程式設計
8crjt,伺服器網站管理維護
8crjt,資訊設備環境設定
8crjt,資料庫系統管理維護
8crjt,安裝與維護網路安全系統
8crjt,網路系統危機管理
8iy8u,Machine Learning
8iy8u,機器學習
8w15w,伺服器網站管理維護
8w15w,作業系統基本操作
8w15w,資訊設備操作檢修
8w15w,資訊設備環境設定
8w15w,系統架構規劃
8w15w,資料庫系統管理維護
7uevf,軟體程式設計
7uevf,軟體工程系統開發
80ne5,系統整合分析
80ne5,軟體工程系統開發
80ne5,軟體程式設計
80ne5,資料庫軟體應用
80ne5,AI
80ne5,資料庫程式設計
80ne5,資料庫系統管理維護
8vt27,AI
8vt27,機器學習
8vt27,人工智慧
8vt27,軟體程式設計
8vbwz,軟體工程系統開發
8vbwz,軟體程式設計
8vbwz,網路程式設計
8ouip,軟體工程系統開發
8ouip,軟體程式設計
8ouip,系統架構規劃與維護
7gwae,規劃與執行教學活動
7gwae,設計規劃教材及教具
7gwae,設計及使用各種教學媒體
7gwae,進行教學成果評量
7gwae,擬訂教學計畫
734yc,規劃與執行教學活動
734yc,設計規劃教材及教具
734yc,設計及使用各種教學媒體
734yc,進行教學成果評量
734yc,擬訂教學計畫
74h9b,軟體程式設計
77fgb,規劃與執行教學活動
77fgb,設計規劃教材及教具
77fgb,設計及使用各種教學媒體
77fgb,進行教學成果評量
77fgb,擬訂教學計畫
734t1,規劃與執行教學活動
734t1,設計規劃教材及教具
734t1,設計及使用各種教學媒體
734t1,進行教學成果評量
734t1,擬訂教學計畫
6yx95,功能測試(function test)
6yx95,使用者測試(Usability test)
6yx95,問題追蹤處理(Bug tracking)
6yx95,軟體整合測試
6yx95,軟體程式設計
7n2l5,電腦設備裝配
7n2l5,BIOS工程規格及流程撰寫
7n2l5,BIOS程式偵錯與維護
7n2l5,系統整合分析
7n2l5,軟體品質與保證
8vt2j,AI
8vt2j,機器學習
8vt2j,人工智慧
8vt2j,軟體程式設計
8tim4,軟體程式設計
4h99c,PCB電路板設計
4h99c,電子電路設計
4h99c,電路板佈局規劃
4h99c,PCB樣品測試檢驗
4h99c,電子零件產品資訊蒐集
4h99c,開發電子電路系統
4h99c,PCB Layout軟體操作
4h99c,電子產品系統測試
4h99c,電路板測試
4h99c,撰寫硬體語言程式
4h99c,製作規格說明書
4h99c,PCB樣品跟催
4h99c,PCB零件庫管理
4h99c,PCB電路板圖表繪製
7o7fr,軟體程式設計
7o7fr,網路程式設計
7o7fr,資料庫程式設計
7o7fr,資料庫軟體應用
8v811,軟體程式設計
8cuot,軟體程式設計
8cuot,網路程式設計
8cuot,資料庫程式設計
8cuot,資料庫軟體應用
734ts,規劃與執行教學活動
734ts,設計規劃教材及教具
734ts,設計及使用各種教學媒體
734ts,進行教學成果評量
734ts,擬訂教學計畫
58xv4,功能測試(function test)
58xv4,軟體整合測試
58xv4,測試環境建置規劃
84m32,軟體工程系統開發
84m32,系統架構規劃
84m32,資料庫程式設計
84m32,資料庫系統管理維護
84m32,系統維護操作
8uyks,電子儀表工具使用
8uyks,電子產品系統測試
8uyks,PCB樣品測試檢驗
8uyks,電子電路設計
8uyks,電路板佈局規劃
7ovbz,工程協調與問題處理
7ovbz,工程施工監督管理
7ovbz,工程管理-品質管理
7ovbz,工程驗收資料管理
8toak,軟體程式設計
8t2it,軟體程式設計
8t2it,資料庫程式設計
8t2it,軟體工程系統開發
2cxy4,客戶資料更新維護
2cxy4,資訊設備環境設定
2cxy4,系統維護操作
2cxy4,資料庫系統管理維護
2cxy4,客戶端技術服務業務
8uj1y,資料庫軟體應用
8uj1y,資料庫程式設計
8uj1y,軟體工程系統開發
8uj1y,系統整合分析
8uj1y,軟體程式設計
8r790,AI
8r790,資料庫程式設計
8r790,系統架構規劃
8ip7n,軟體程式設計
8ip7n,資料庫程式設計
5sqv2,資料庫系統管理維護
5sqv2,伺服器網站管理維護
5sqv2,規劃與管理防火牆
5sqv2,網路系統危機管理
5sqv2,資料備份與復原
5sqv2,安裝與維護網路安全系統
5sqv2,資訊設備環境設定
5sqv2,資訊設備操作檢修
8q0ku,室內設計施工圖繪製
8q0ku,施工圖與裝配圖繪製
8b478,文件收發與檔案管理
8b478,文書處理╱排版能力
8b478,行政事務處理
8b478,報表彙整與管理
8b478,文件或資料輸入建檔處理
8b478,電話接聽與人員接待事項
8b478,輸入資料與原始文件檔案比對審核
8of1m,系統架構規劃
8of1m,系統整合分析
8of1m,軟體程式設計
8of1m,資料庫軟體應用
8of1m,資料庫系統管理維護
8of1m,軟體工程系統開發
8of1m,軟體品質與保證
8of1m,資料庫程式設計
817gq,軟體工程系統開發
817gq,軟體程式設計
7gotd,資料庫系統管理維護
7gotd,資料庫軟體應用
7nblb,系統整合分析
7nblb,系統導入
7nblb,資料庫軟體應用
7nblb,資料庫系統管理維護
8pln0,系統架構規劃
8pln0,系統維護操作
8jaxj,資料庫系統管理維護
84muw,硬體工程技術開發
84muw,硬體系統研發設計
84muw,電路板佈局規劃
84muw,電子電路設計
84muw,電子儀表工具使用
84muw,電子儀表設備測試
84muw,前端類比系統設計
84muw,高頻電路產品故障分析
84muw,高頻電路產品管控
84muw,高頻電路設計
84muw,基礎數位電路
8u82j,櫃檯門市接待與需求服務
8u82j,產品介紹及解說銷售
8u82j,精油舒壓按摩技巧
8u82j,基本按摩手法
8u82j,美容器材使用
8u82j,基礎潔膚╱卸妝技巧
8u82j,臉部保養技巧
8u82j,了解皮膚構造與特性
8u82j,SPA護理知識
7jdjj,軟體程式設計
7jdjj,資料庫程式設計
7jdjj,資料庫軟體應用
7jdjj,結構化程式設計
7jdjj,系統架構規劃
7jdjj,模組化系統設計
7jdjj,軟體工程系統開發
8lu58,土木工程調查規劃與設計
8lu58,基礎土木工程應用
8lu58,水土保持工程規劃與執行
8lu58,工程測量
8lu58,工程計畫書製作
8lu58,工程驗收資料管理
8rwf0,工地行政相關報表製作
8rwf0,工程協調與問題處理
8rwf0,工程驗收資料管理
8rwf0,裝修輸配電識圖及繪圖
8rilq,系統架構規劃
8rilq,資料庫程式設計
8rilq,軟體工程系統開發
8rilq,軟體程式設計
8rilq,系統整合分析
7iejk,土木工程施工與監造
7iejk,監工日報表填寫
7iejk,工程施工監督管理
7iejk,工程管理-品質管理
7iejk,工程驗收資料管理
7iejk,修繕進度追蹤與管理
71mzh,文書處理╱排版能力
71mzh,行政事務處理
71mzh,報表彙整與管理
71mzh,文件或資料輸入建檔處理
71mzh,工地行政相關報表製作
71mzh,工程驗收資料管理
71mzh,文件收發與檔案管理
8qxls,工地工程稽核與驗收
8qxls,工程管理-品質管理
8qxls,工程施工監督管理
8qxls,工程估驗與計價
8qxls,文件收發與檔案管理
8qxls,文書處理╱排版能力
8qxls,行政事務處理
8qxls,報表彙整與管理
8qxls,電話接聽與人員接待事項
8qxls,文件或資料輸入建檔處理
8qxls,文件檔案資料處理、轉換及整合工作
8qxls,工地行政相關報表製作
8qxls,工程管理
8qxls,工程驗收資料管理
8qxls,工程計畫書製作
8qxls,管理行事曆與會議協調安排
8s4c6,產品介紹及解說銷售
8s4c6,監工日報表填寫
8s4c6,工程管理-品質管理
8s4c6,工程驗收資料管理
8ohsk,機械相關圖表繪製
8ohsk,機械相關圖表繪製
8ohsk,負責文件更新、發行、審核與跟催作業
8ohsk,文件檔案資料處理、轉換及整合工作
8ohsk,文書處理╱排版能力
